MODEL UNDER TEST. Read ONLY this file. No decrypt. No world knowledge.

Format: ANSWER_SEALED[<id>]: <seal_or_UNKNOWN>

WTQ sealed NL control (rerun).


##### ID WTQFIX_NL_0 #####
STRATUM: lookup_filter
QUESTION:
E26d15ea60b3e E5d002e38173a E0aa5ed072b1a E754e103d9793 E4046cf3590b7 Ee5db362067d6 Eb8c5c48f88b2 E3f607612a0f9?

CONTEXT:
E226c19ade2b7 | E2c399fd0a8fb | E3f607612a0f9
E8fc6d3e5f2f9 | Ebd0fdb8a06dd | E0391aff942c8
E8fc6d3e5f2f9 | Ece53587df622 | E8418e1c5bd09
E8fc6d3e5f2f9 | Efd39a2aba724 | E296f876b1965
E8fc6d3e5f2f9 | E4c16cd5ae90a | E0395c8efc121
Eeba7c17e4430 | Ebd0fdb8a06dd | E23f902186cd5
Eeba7c17e4430 | Ece53587df622 | E9b76895cf9dc
Eeba7c17e4430 | Efd39a2aba724 | E6e1e6c773b62
Eeba7c17e4430 | E4c16cd5ae90a | E14a8f01c6dc8
Efc54a8f3fd26 | Ebd0fdb8a06dd | Ea0115a216109
Efc54a8f3fd26 | Ece53587df622 | E7f6372e17d49
Efc54a8f3fd26 | Efd39a2aba724 | E9343e8ce09c3
Efc54a8f3fd26 | E4c16cd5ae90a | Ec16b19008fe1
Eb0e3a3dd20c1 | Ebd0fdb8a06dd | E3e560fe9fbbb
Eb0e3a3dd20c1 | Efd39a2aba724 | E9c6991da2651
Eb0e3a3dd20c1 | E4c16cd5ae90a | Ebdc42cf72ef9
Eebc6e3a63453 | Ebd0fdb8a06dd | E4354df3ddc83
Eebc6e3a63453 | E1dad20f8766d | Ea6130bc5e931
Eebc6e3a63453 | Ece53587df622 | Ea6130bc5e931
Eebc6e3a63453 | Efd39a2aba724 | Ef2342b34ec99
Eebc6e3a63453 | E4c16cd5ae90a | Ecaf42f6a3760
E6a9d9b0c44a2 | Ebd0fdb8a06dd | E423649d77979
E6a9d9b0c44a2 | E1dad20f8766d | Ea6130bc5e931
E6a9d9b0c44a2 | Ece53587df622 | E70c905406791
E6a9d9b0c44a2 | Efd39a2aba724 | E9aabc2402919
Ec885876e4ceb | Ebd0fdb8a06dd | Ed0806ceb9ff2
Ec885876e4ceb | E1dad20f8766d | Ea6130bc5e931
Ec885876e4ceb | Ece53587df622 | Ea6130bc5e931
Ec885876e4ceb | Efd39a2aba724 | E5c52635b45eb
Ec885876e4ceb | E4c16cd5ae90a | E57ea9a59931f
E9c2b8d5a5dc2 | Ebd0fdb8a06dd | E65dfdebc0a77
E9c2b8d5a5dc2 | E1dad20f8766d | Ea6130bc5e931
E9c2b8d5a5dc2 | Ece53587df622 | Ea6130bc5e931
E9c2b8d5a5dc2 | Efd39a2aba724 | Ecb1c615bdda8
E9c2b8d5a5dc2 | E4c16cd5ae90a | Eb60ca799fc19
Ef199cee20847 | Ebd0fdb8a06dd | Edb89d16159a3
Ef199cee20847 | E1dad20f8766d | Ea6130bc5e931
Ef199cee20847 | Ece53587df622 | Ea6130bc5e931
Ef199cee20847 | Efd39a2aba724 | E47d7584d95de
Ef199cee20847 | E4c16cd5ae90a | E00ef1a100de6
Eacf58c1b0f79 | Ebd0fdb8a06dd | Eec777d22b3f7
Eacf58c1b0f79 | E1dad20f8766d | Ea6130bc5e931
Eacf58c1b0f79 | Ece53587df622 | Ea6130bc5e931
Eacf58c1b0f79 | Efd39a2aba724 | E6f5f5dbabc9a
Eacf58c1b0f79 | E4c16cd5ae90a | Edf4e676cc6f9
Eaaba093e7040 | Ebd0fdb8a06dd | E40c8f1cf64ac
Eaaba093e7040 | E1dad20f8766d | Ea6130bc5e931
Eaaba093e7040 | Ece53587df622 | Ea6130bc5e931
Eaaba093e7040 | Efd39a2aba724 | E0ff00984270c
Eaaba093e7040 | E4c16cd5ae90a | Eec9423226fcd
Eccd7c31000f3 | Ebd0fdb8a06dd | Ef5a9de0b7176
Eccd7c31000f3 | E1dad20f8766d | Ea6130bc5e931
Eccd7c31000f3 | Ece53587df622 | Ea6130bc5e931
Eccd7c31000f3 | Efd39a2aba724 | E85f9e5e129c9
Eccd7c31000f3 | E4c16cd5ae90a | Ee87eaea4e766
Efac9233c5994 | Ebd0fdb8a06dd | Eb398619c3297
Efac9233c5994 | E1dad20f8766d | Ea6130bc5e931
Efac9233c5994 | Ece53587df622 | Ea6130bc5e931
Efac9233c5994 | Efd39a2aba724 | E5e4c1ba93ebc
Efac9233c5994 | E4c16cd5ae90a | E4d5ced780fab
Ee46a4a76d161 | Ebd0fdb8a06dd | E82007cae2d30
Ee46a4a76d161 | E1dad20f8766d | Ea6130bc5e931
Ee46a4a76d161 | Ece53587df622 | Ea6130bc5e931
Ee46a4a76d161 | Efd39a2aba724 | Ed49f0a504e09
Ee46a4a76d161 | E4c16cd5ae90a | E5c7ab65fb590
E68bdffc899ab | Ebd0fdb8a06dd | E588a6d7a5be1
E68bdffc899ab | E1dad20f8766d | Ea6130bc5e931
E68bdffc899ab | Ece53587df622 | Ea6130bc5e931
E68bdffc899ab | Efd39a2aba724 | E82e8f34b17f4
E68bdffc899ab | E4c16cd5ae90a | E50d17297b96d


##### ID WTQFIX_NL_18 #####
STRATUM: compose
QUESTION:
Ebad24a6d07ad E8da80105fe89 Eaf3b95ca02b2 Efd51f5be3c9b Eb09475036d8a E2ac6f1e4ca96 E2b78697b2c88 E6c9e8103f4f7 Ed32fa20037cd Ed83678a2def5 E70f7bd81f8cc Ea10711ac3665 E9484ff27535e Ea2c8a380a759?

CONTEXT:
E226c19ade2b7 | Ebf9ef5e80cd8 | Ee4fd3eaaf341
E226c19ade2b7 | E6592f94c36ce | Ed673a94bea10
E226c19ade2b7 | E38fa00dfb464 | Eb956c80a46e6
E226c19ade2b7 | E8afc7eed4ae7 | Eb956c80a46e6
E226c19ade2b7 | E1fd54188f1f9 | E965ff321f550
Eea66ea277fdb | Ebf9ef5e80cd8 | E295c73c3dd1f
Eea66ea277fdb | E6592f94c36ce | E030642bd5b00
Eea66ea277fdb | E38fa00dfb464 | E030642bd5b00
Eea66ea277fdb | E8afc7eed4ae7 | E93c388d26960
Eea66ea277fdb | E1fd54188f1f9 | E93c388d26960
Ea5f2b4c7bf27 | Ebf9ef5e80cd8 | E32e7cc5ea748
Ea5f2b4c7bf27 | E6592f94c36ce | Ee783701300cd
Ea5f2b4c7bf27 | E38fa00dfb464 | Efe67d6085097
Ea5f2b4c7bf27 | E8afc7eed4ae7 | Ec8f25697d1c3
Ea5f2b4c7bf27 | E1fd54188f1f9 | Ec8f25697d1c3
E9cb6031bd176 | Ebf9ef5e80cd8 | Ea0d77dde55cb
E9cb6031bd176 | E6592f94c36ce | E69b8bdc9d629
E9cb6031bd176 | E38fa00dfb464 | E10603cfb402b
E9cb6031bd176 | E8afc7eed4ae7 | E48723fac3b19
E9cb6031bd176 | E1fd54188f1f9 | E48723fac3b19
E7993d60f4638 | Ebf9ef5e80cd8 | E833a00136869
E7993d60f4638 | E6592f94c36ce | Ef0932a626c04
E7993d60f4638 | E38fa00dfb464 | E3875b72acd7b
E7993d60f4638 | E8afc7eed4ae7 | E167ed9f3a984
E7993d60f4638 | E1fd54188f1f9 | E167ed9f3a984
E8fc6d3e5f2f9 | Ebf9ef5e80cd8 | E4dbfcb886bb5
E8fc6d3e5f2f9 | E6592f94c36ce | E17264089ada8
E8fc6d3e5f2f9 | E38fa00dfb464 | E17264089ada8
E8fc6d3e5f2f9 | E8afc7eed4ae7 | E167ed9f3a984
E8fc6d3e5f2f9 | E1fd54188f1f9 | E167ed9f3a984
Eeba7c17e4430 | Ebf9ef5e80cd8 | E3ab4e7751ef6
Eeba7c17e4430 | E6592f94c36ce | Ee3e54fd1778a
Eeba7c17e4430 | E38fa00dfb464 | E687d8ce40e4c
Eeba7c17e4430 | E8afc7eed4ae7 | E167ed9f3a984
Eeba7c17e4430 | E1fd54188f1f9 | E167ed9f3a984
Efc54a8f3fd26 | Ebf9ef5e80cd8 | E9a9e9cdb6c94
Efc54a8f3fd26 | E6592f94c36ce | E4b100e6348e7
Efc54a8f3fd26 | E38fa00dfb464 | Ebb40f876db9c
Efc54a8f3fd26 | E8afc7eed4ae7 | E167ed9f3a984
Efc54a8f3fd26 | E1fd54188f1f9 | E167ed9f3a984
Eb0e3a3dd20c1 | Ebf9ef5e80cd8 | E01fca2409b14
Eb0e3a3dd20c1 | E6592f94c36ce | E0f9d0cb75022
Eb0e3a3dd20c1 | E38fa00dfb464 | E4bb72bc10d60
Eb0e3a3dd20c1 | E8afc7eed4ae7 | Eb16117e4c48c
Eb0e3a3dd20c1 | E1fd54188f1f9 | E167ed9f3a984
Eebc6e3a63453 | Ebf9ef5e80cd8 | E1bac6f14793f
Eebc6e3a63453 | E6592f94c36ce | E612e7cfbbc1a
Eebc6e3a63453 | E38fa00dfb464 | E612e7cfbbc1a
Eebc6e3a63453 | E8afc7eed4ae7 | E612e7cfbbc1a
Eebc6e3a63453 | E1fd54188f1f9 | E612e7cfbbc1a
E6a9d9b0c44a2 | Ebf9ef5e80cd8 | E18cb04a3aaf3
E6a9d9b0c44a2 | E6592f94c36ce | E612e7cfbbc1a
E6a9d9b0c44a2 | E38fa00dfb464 | E612e7cfbbc1a
E6a9d9b0c44a2 | E8afc7eed4ae7 | E612e7cfbbc1a
E6a9d9b0c44a2 | E1fd54188f1f9 | E612e7cfbbc1a
Ec885876e4ceb | Ebf9ef5e80cd8 | E2f441e569d01
Ec885876e4ceb | E6592f94c36ce | E612e7cfbbc1a
Ec885876e4ceb | E38fa00dfb464 | E612e7cfbbc1a
Ec885876e4ceb | E8afc7eed4ae7 | E612e7cfbbc1a
Ec885876e4ceb | E1fd54188f1f9 | E612e7cfbbc1a
E9c2b8d5a5dc2 | Ebf9ef5e80cd8 | E286164647d07
E9c2b8d5a5dc2 | E6592f94c36ce | E612e7cfbbc1a
E9c2b8d5a5dc2 | E38fa00dfb464 | E612e7cfbbc1a
E9c2b8d5a5dc2 | E8afc7eed4ae7 | E612e7cfbbc1a
E9c2b8d5a5dc2 | E1fd54188f1f9 | E612e7cfbbc1a
Ef199cee20847 | Ebf9ef5e80cd8 | E41de240d0cf2
Ef199cee20847 | E6592f94c36ce | E612e7cfbbc1a
Ef199cee20847 | E38fa00dfb464 | E612e7cfbbc1a
Ef199cee20847 | E8afc7eed4ae7 | E612e7cfbbc1a
Ef199cee20847 | E1fd54188f1f9 | E612e7cfbbc1a
Eacf58c1b0f79 | Ebf9ef5e80cd8 | E9cc5d72899c4
Eacf58c1b0f79 | E6592f94c36ce | E612e7cfbbc1a
Eacf58c1b0f79 | E38fa00dfb464 | E612e7cfbbc1a
Eacf58c1b0f79 | E8afc7eed4ae7 | E612e7cfbbc1a
Eacf58c1b0f79 | E1fd54188f1f9 | E612e7cfbbc1a
Eaaba093e7040 | Ebf9ef5e80cd8 | E69db924ad6f9
Eaaba093e7040 | E6592f94c36ce | E612e7cfbbc1a
Eaaba093e7040 | E38fa00dfb464 | E612e7cfbbc1a
Eaaba093e7040 | E8afc7eed4ae7 | E612e7cfbbc1a
Eaaba093e7040 | E1fd54188f1f9 | E612e7cfbbc1a
Eccd7c31000f3 | Ebf9ef5e80cd8 | Ed9169bd711e7
Eccd7c31000f3 | E6592f94c36ce | E653231aee2c9
Eccd7c31000f3 | E38fa00dfb464 | E612e7cfbbc1a
Eccd7c31000f3 | E8afc7eed4ae7 | E612e7cfbbc1a
Eccd7c31000f3 | E1fd54188f1f9 | E612e7cfbbc1a
Efac9233c5994 | Ebf9ef5e80cd8 | Efdfd257f8fde
Efac9233c5994 | E6592f94c36ce | E612e7cfbbc1a
Efac9233c5994 | E38fa00dfb464 | E612e7cfbbc1a
Efac9233c5994 | E8afc7eed4ae7 | E612e7cfbbc1a
Efac9233c5994 | E1fd54188f1f9 | E612e7cfbbc1a
Ee46a4a76d161 | Ebf9ef5e80cd8 | E69f60908ad2b
Ee46a4a76d161 | E6592f94c36ce | E612e7cfbbc1a
Ee46a4a76d161 | E38fa00dfb464 | E612e7cfbbc1a
Ee46a4a76d161 | E8afc7eed4ae7 | E612e7cfbbc1a
Ee46a4a76d161 | E1fd54188f1f9 | E612e7cfbbc1a
E68bdffc899ab | Ebf9ef5e80cd8 | E23d69af4a7c1
E68bdffc899ab | E6592f94c36ce | E612e7cfbbc1a
E68bdffc899ab | E38fa00dfb464 | E612e7cfbbc1a
E68bdffc899ab | E8afc7eed4ae7 | E612e7cfbbc1a
E68bdffc899ab | E1fd54188f1f9 | E612e7cfbbc1a


##### ID WTQFIX_NL_19 #####
STRATUM: compose
QUESTION:
Ed46ce564b6f1 E06d57d66476f Ef4606e31330f Eb8ee91a3734a E1adf1b8cb423 E2d93823d6159 Ef53e63f4916c Eba558610cadb E26d15ea60b3e E200fb34913ea?

CONTEXT:
E226c19ade2b7 | Eb4d05bc378b6 | Ee783701300cd
E226c19ade2b7 | E2a059fa7ac9b | Eae1f30fd1fba
E226c19ade2b7 | Ed71115ecfa68 | Ea4d2bde9592a
E226c19ade2b7 | Eb5efdf3f0317 | E7c9856a252ea
E226c19ade2b7 | Ed951c2e90c7f | Ece05da6065ce
Eea66ea277fdb | Eb4d05bc378b6 | E648addaa6aee
Eea66ea277fdb | E2a059fa7ac9b | Ef6a59268f204
Eea66ea277fdb | Ed71115ecfa68 | E071c76fea781
Eea66ea277fdb | Eb5efdf3f0317 | Ebb9f20e31fa3
Eea66ea277fdb | Ed951c2e90c7f | E476b020ee386
Ea5f2b4c7bf27 | Eb4d05bc378b6 | E648addaa6aee
Ea5f2b4c7bf27 | E2a059fa7ac9b | Ee4e6d3b6b9c1
Ea5f2b4c7bf27 | Ed71115ecfa68 | E071c76fea781
Ea5f2b4c7bf27 | Eb5efdf3f0317 | E924ff255d036
Ea5f2b4c7bf27 | Ed951c2e90c7f | E476b020ee386
E9cb6031bd176 | Eb4d05bc378b6 | E13cf3bdd60ea
E9cb6031bd176 | E2a059fa7ac9b | Ef177626d913d
E9cb6031bd176 | Ed71115ecfa68 | Eed42b8495352
E9cb6031bd176 | Eb5efdf3f0317 | E812b4a1967a7
E9cb6031bd176 | Ed951c2e90c7f | Ee783701300cd
E7993d60f4638 | Eb4d05bc378b6 | E13cf3bdd60ea
E7993d60f4638 | E2a059fa7ac9b | E5c6182923884
E7993d60f4638 | Ed71115ecfa68 | E9037c95f67c4
E7993d60f4638 | Eb5efdf3f0317 | Ede1375932d04
E7993d60f4638 | Ed951c2e90c7f | Ee783701300cd
E8fc6d3e5f2f9 | Eb4d05bc378b6 | E148989cd3466
E8fc6d3e5f2f9 | E2a059fa7ac9b | E7703c59dfd1d
E8fc6d3e5f2f9 | Ed71115ecfa68 | E071c76fea781
E8fc6d3e5f2f9 | Eb5efdf3f0317 | E86465975bf98
E8fc6d3e5f2f9 | Ed951c2e90c7f | Efe67d6085097
Eeba7c17e4430 | Eb4d05bc378b6 | E78c5d857dcb8
Eeba7c17e4430 | E2a059fa7ac9b | E9ed689613dfe
Eeba7c17e4430 | Ed71115ecfa68 | E00719f886154
Eeba7c17e4430 | Eb5efdf3f0317 | E575d282bc62f
Eeba7c17e4430 | Ed951c2e90c7f | Ece05da6065ce
Efc54a8f3fd26 | Eb4d05bc378b6 | E78c5d857dcb8
Efc54a8f3fd26 | E2a059fa7ac9b | Ef3548e747be3
Efc54a8f3fd26 | Ed71115ecfa68 | E447642a7b91d
Efc54a8f3fd26 | Eb5efdf3f0317 | E95a18240755f
Efc54a8f3fd26 | Ed951c2e90c7f | Ece05da6065ce
Eb0e3a3dd20c1 | Eb4d05bc378b6 | E78c5d857dcb8
Eb0e3a3dd20c1 | E2a059fa7ac9b | E76dcc484f562
Eb0e3a3dd20c1 | Ed71115ecfa68 | E93b5c656c70f
Eb0e3a3dd20c1 | Eb5efdf3f0317 | E92ddfe65ec84
Eb0e3a3dd20c1 | Ed951c2e90c7f | Ece05da6065ce
Eebc6e3a63453 | Eb4d05bc378b6 | E78c5d857dcb8
Eebc6e3a63453 | E2a059fa7ac9b | E51868c169c48
Eebc6e3a63453 | Ed71115ecfa68 | E071c76fea781
Eebc6e3a63453 | Eb5efdf3f0317 | Efe7e77e8445f
Eebc6e3a63453 | Ed951c2e90c7f | Ece05da6065ce
